Postnummer,Postort,Kontor,Kontorfrk,Country
74382,BÄLINGE,STOCKHOLM,STO,Sweden
74386,BÄLINGE,STOCKHOLM,STO,Sweden
74387,BÄLINGE,STOCKHOLM,STO,Sweden
74391,STORVRETA,STOCKHOLM,STO,Sweden
74392,VATTHOLMA,STOCKHOLM,STO,Sweden
74393,VATTHOLMA,STOCKHOLM,STO,Sweden
74394,SKYTTORP,STOCKHOLM,STO,Sweden
74431,HEBY,VÄSTERÅS,VST,Sweden
74432,HEBY,VÄSTERÅS,VST,Sweden
74450,MORGONGÅVA,VÄSTERÅS,VST,Sweden
74451,MORGONGÅVA,VÄSTERÅS,VST,Sweden
74491,HEBY,VÄSTERÅS,VST,Sweden
74492,HUDDUNGEBY,VÄSTERÅS,VST,Sweden
74493,RUNHÄLLEN,VÄSTERÅS,VST,Sweden
74494,MORGONGÅVA,VÄSTERÅS,VST,Sweden
74495,VITTINGE,VÄSTERÅS,VST,Sweden
74496,JÄRLÅSA,STOCKHOLM,STO,Sweden
74497,JÄRLÅSA,STOCKHOLM,STO,Sweden
74530,ENKÖPING,VÄSTERÅS,VST,Sweden
74531,ENKÖPING,VÄSTERÅS,VST,Sweden
74532,ENKÖPING,VÄSTERÅS,VST,Sweden
74533,ENKÖPING,VÄSTERÅS,VST,Sweden
74534,ENKÖPING,VÄSTERÅS,VST,Sweden
74536,ENKÖPING,VÄSTERÅS,VST,Sweden
74537,ENKÖPING,VÄSTERÅS,VST,Sweden
74538,ENKÖPING,VÄSTERÅS,VST,Sweden
74539,ENKÖPING,VÄSTERÅS,VST,Sweden
74560,ENKÖPING,VÄSTERÅS,VST,Sweden
74561,ENKÖPING,VÄSTERÅS,VST,Sweden
74562,ENKÖPING,VÄSTERÅS,VST,Sweden
74563,ENKÖPING,VÄSTERÅS,VST,Sweden
74569,ENKÖPING,VÄSTERÅS,VST,Sweden
74571,ENKÖPING,VÄSTERÅS,VST,Sweden
74592,ENKÖPING,VÄSTERÅS,VST,Sweden
74593,ENKÖPING,VÄSTERÅS,VST,Sweden
74594,ENKÖPING,VÄSTERÅS,VST,Sweden
74595,ENKÖPING,VÄSTERÅS,VST,Sweden
74596,ENKÖPING,VÄSTERÅS,VST,Sweden
74597,ENKÖPING,VÄSTERÅS,VST,Sweden
74598,ENKÖPING,VÄSTERÅS,VST,Sweden
74599,ENKÖPING,VÄSTERÅS,VST,Sweden
74630,BÅLSTA,STOCKHOLM,STO,Sweden
74631,BÅLSTA,STOCKHOLM,STO,Sweden
74632,BÅLSTA,STOCKHOLM,STO,Sweden
74633,BÅLSTA,STOCKHOLM,STO,Sweden
74634,BÅLSTA,STOCKHOLM,STO,Sweden
74635,BÅLSTA,STOCKHOLM,STO,Sweden
74636,BÅLSTA,STOCKHOLM,STO,Sweden
74637,BÅLSTA,STOCKHOLM,STO,Sweden
74638,BÅLSTA,STOCKHOLM,STO,Sweden
74639,BÅLSTA,STOCKHOLM,STO,Sweden
74640,BÅLSTA,STOCKHOLM,STO,Sweden
74641,BÅLSTA,STOCKHOLM,STO,Sweden
74650,BÅLSTA,STOCKHOLM,STO,Sweden
74651,BÅLSTA,STOCKHOLM,STO,Sweden
74652,BÅLSTA,STOCKHOLM,STO,Sweden
74691,BÅLSTA,STOCKHOLM,STO,Sweden
74692,BÅLSTA,STOCKHOLM,STO,Sweden
74693,BÅLSTA,STOCKHOLM,STO,Sweden
74694,HÄGGEBY,STOCKHOLM,STO,Sweden
74695,SKOKLOSTER,STOCKHOLM,STO,Sweden
74696,SKOKLOSTER,STOCKHOLM,STO,Sweden
74730,ALUNDA,STOCKHOLM,STO,Sweden
74731,ALUNDA,STOCKHOLM,STO,Sweden
74732,ALUNDA,STOCKHOLM,STO,Sweden
74740,GIMO,GÄVLE,GVX,Sweden
74741,GIMO,GÄVLE,GVX,Sweden
74742,GIMO,GÄVLE,GVX,Sweden
74743,GIMO,GÄVLE,GVX,Sweden
74744,GIMO,GÄVLE,GVX,Sweden
74791,ALUNDA,STOCKHOLM,STO,Sweden
74792,ALUNDA,STOCKHOLM,STO,Sweden
74793,ALUNDA,STOCKHOLM,STO,Sweden
74794,ALUNDA,STOCKHOLM,STO,Sweden
74795,GIMO,GÄVLE,GVX,Sweden
74830,ÖSTERBYBRUK,GÄVLE,GVX,Sweden
74831,ÖSTERBYBRUK,GÄVLE,GVX,Sweden
74832,ÖSTERBYBRUK,GÄVLE,GVX,Sweden
74840,ÖRBYHUS,GÄVLE,GVX,Sweden
74841,ÖRBYHUS,GÄVLE,GVX,Sweden
74842,ÖRBYHUS,GÄVLE,GVX,Sweden
74850,TOBO,GÄVLE,GVX,Sweden
74891,ÖSTERBYBRUK,GÄVLE,GVX,Sweden
74892,ÖSTERBYBRUK,GÄVLE,GVX,Sweden
74893,ÖSTERBYBRUK,GÄVLE,GVX,Sweden
74894,ÖRBYHUS,GÄVLE,GVX,Sweden
74895,ÖRBYHUS,GÄVLE,GVX,Sweden
74896,TOBO,GÄVLE,GVX,Sweden
74935,ENKÖPING,VÄSTERÅS,VST,Sweden
74940,ENKÖPING,VÄSTERÅS,VST,Sweden
74941,ENKÖPING,VÄSTERÅS,VST,Sweden
74942,ENKÖPING,VÄSTERÅS,VST,Sweden
74943,ENKÖPING,VÄSTERÅS,VST,Sweden
74944,ENKÖPING,VÄSTERÅS,VST,Sweden
74945,ENKÖPING,VÄSTERÅS,VST,Sweden
74946,ENKÖPING,VÄSTERÅS,VST,Sweden
74947,ENKÖPING,VÄSTERÅS,VST,Sweden
74948,ENKÖPING,VÄSTERÅS,VST,Sweden
74949,ENKÖPING,VÄSTERÅS,VST,Sweden
74950,EKOLSUND,VÄSTERÅS,VST,Sweden
74951,GRILLBY,VÄSTERÅS,VST,Sweden
74952,GRILLBY,VÄSTERÅS,VST,Sweden
74959,ENKÖPING,VÄSTERÅS,VST,Sweden
74960,ÖRSUNDSBRO,VÄSTERÅS,VST,Sweden
74961,ÖRSUNDSBRO,VÄSTERÅS,VST,Sweden
74962,ÖRSUNDSBRO,VÄSTERÅS,VST,Sweden
74963,ÖRSUNDSBRO,VÄSTERÅS,VST,Sweden
74970,FJÄRDHUNDRA,VÄSTERÅS,VST,Sweden
74971,FJÄRDHUNDRA,VÄSTERÅS,VST,Sweden
74972,FJÄRDHUNDRA,VÄSTERÅS,VST,Sweden
75217,UPPSALA,STOCKHOLM,STO,Sweden
75218,UPPSALA,STOCKHOLM,STO,Sweden
75219,UPPSALA,STOCKHOLM,STO,Sweden
75220,UPPSALA,STOCKHOLM,STO,Sweden
75221,UPPSALA,STOCKHOLM,STO,Sweden
75222,UPPSALA,STOCKHOLM,STO,Sweden
75223,UPPSALA,STOCKHOLM,STO,Sweden
75224,UPPSALA,STOCKHOLM,STO,Sweden
75225,UPPSALA,STOCKHOLM,STO,Sweden
75226,UPPSALA,STOCKHOLM,STO,Sweden
75227,UPPSALA,STOCKHOLM,STO,Sweden
75228,UPPSALA,STOCKHOLM,STO,Sweden
75229,UPPSALA,STOCKHOLM,STO,Sweden
75230,UPPSALA,STOCKHOLM,STO,Sweden
75231,UPPSALA,STOCKHOLM,STO,Sweden
75232,UPPSALA,STOCKHOLM,STO,Sweden
75233,UPPSALA,STOCKHOLM,STO,Sweden
75234,UPPSALA,STOCKHOLM,STO,Sweden
75235,UPPSALA,STOCKHOLM,STO,Sweden
75236,UPPSALA,STOCKHOLM,STO,Sweden
75237,UPPSALA,STOCKHOLM,STO,Sweden
75238,UPPSALA,STOCKHOLM,STO,Sweden
75239,UPPSALA,STOCKHOLM,STO,Sweden
75240,UPPSALA,STOCKHOLM,STO,Sweden
75241,UPPSALA,STOCKHOLM,STO,Sweden
75242,UPPSALA,STOCKHOLM,STO,Sweden
75243,UPPSALA,STOCKHOLM,STO,Sweden
75244,UPPSALA,STOCKHOLM,STO,Sweden
75257,UPPSALA,STOCKHOLM,STO,Sweden
75258,UPPSALA,STOCKHOLM,STO,Sweden
75260,UPPSALA,STOCKHOLM,STO,Sweden
75261,UPPSALA,STOCKHOLM,STO,Sweden
75262,UPPSALA,STOCKHOLM,STO,Sweden
75263,UPPSALA,STOCKHOLM,STO,Sweden
75264,UPPSALA,STOCKHOLM,STO,Sweden
75265,UPPSALA,STOCKHOLM,STO,Sweden
75266,UPPSALA,STOCKHOLM,STO,Sweden
75267,UPPSALA,STOCKHOLM,STO,Sweden
75268,UPPSALA,STOCKHOLM,STO,Sweden
75269,UPPSALA,STOCKHOLM,STO,Sweden
75271,UPPSALA,STOCKHOLM,STO,Sweden
75272,UPPSALA,STOCKHOLM,STO,Sweden
75273,UPPSALA,STOCKHOLM,STO,Sweden
75308,UPPSALA,STOCKHOLM,STO,Sweden
75309,UPPSALA,STOCKHOLM,STO,Sweden
75310,UPPSALA,STOCKHOLM,STO,Sweden
75311,UPPSALA,STOCKHOLM,STO,Sweden
75312,UPPSALA,STOCKHOLM,STO,Sweden
75313,UPPSALA,STOCKHOLM,STO,Sweden
75314,UPPSALA,STOCKHOLM,STO,Sweden
75315,UPPSALA,STOCKHOLM,STO,Sweden
75316,UPPSALA,STOCKHOLM,STO,Sweden
75317,UPPSALA,STOCKHOLM,STO,Sweden
75318,UPPSALA,STOCKHOLM,STO,Sweden
75319,UPPSALA,STOCKHOLM,STO,Sweden
75320,UPPSALA,STOCKHOLM,STO,Sweden
75321,UPPSALA,STOCKHOLM,STO,Sweden
75322,UPPSALA,STOCKHOLM,STO,Sweden
75323,UPPSALA,STOCKHOLM,STO,Sweden
75324,UPPSALA,STOCKHOLM,STO,Sweden
75325,UPPSALA,STOCKHOLM,STO,Sweden
75326,UPPSALA,STOCKHOLM,STO,Sweden
75327,UPPSALA,STOCKHOLM,STO,Sweden
75328,UPPSALA,STOCKHOLM,STO,Sweden
75329,UPPSALA,STOCKHOLM,STO,Sweden
75330,UPPSALA,STOCKHOLM,STO,Sweden
75331,UPPSALA,STOCKHOLM,STO,Sweden
75332,UPPSALA,STOCKHOLM,STO,Sweden
75333,UPPSALA,STOCKHOLM,STO,Sweden
75334,UPPSALA,STOCKHOLM,STO,Sweden
75335,UPPSALA,STOCKHOLM,STO,Sweden
75336,UPPSALA,STOCKHOLM,STO,Sweden
75337,UPPSALA,STOCKHOLM,STO,Sweden
75340,UPPSALA,STOCKHOLM,STO,Sweden
75341,UPPSALA,STOCKHOLM,STO,Sweden
75342,UPPSALA,STOCKHOLM,STO,Sweden
75418,UPPSALA,STOCKHOLM,STO,Sweden
75419,UPPSALA,STOCKHOLM,STO,Sweden
75420,UPPSALA,STOCKHOLM,STO,Sweden
75421,UPPSALA,STOCKHOLM,STO,Sweden
75422,UPPSALA,STOCKHOLM,STO,Sweden
75423,UPPSALA,STOCKHOLM,STO,Sweden
75424,UPPSALA,STOCKHOLM,STO,Sweden
75425,UPPSALA,STOCKHOLM,STO,Sweden
75426,UPPSALA,STOCKHOLM,STO,Sweden
75427,UPPSALA,STOCKHOLM,STO,Sweden
75428,UPPSALA,STOCKHOLM,STO,Sweden
75429,UPPSALA,STOCKHOLM,STO,Sweden
75430,UPPSALA,STOCKHOLM,STO,Sweden
75431,UPPSALA,STOCKHOLM,STO,Sweden
75432,UPPSALA,STOCKHOLM,STO,Sweden
75433,UPPSALA,STOCKHOLM,STO,Sweden
75434,UPPSALA,STOCKHOLM,STO,Sweden
75435,UPPSALA,STOCKHOLM,STO,Sweden
75436,UPPSALA,STOCKHOLM,STO,Sweden
75437,UPPSALA,STOCKHOLM,STO,Sweden
75439,UPPSALA,STOCKHOLM,STO,Sweden
75440,UPPSALA,STOCKHOLM,STO,Sweden
75441,UPPSALA,STOCKHOLM,STO,Sweden
75442,UPPSALA,STOCKHOLM,STO,Sweden
75443,UPPSALA,STOCKHOLM,STO,Sweden
75444,UPPSALA,STOCKHOLM,STO,Sweden
75445,UPPSALA,STOCKHOLM,STO,Sweden
75446,UPPSALA,STOCKHOLM,STO,Sweden
75447,UPPSALA,STOCKHOLM,STO,Sweden
75448,UPPSALA,STOCKHOLM,STO,Sweden
75449,UPPSALA,STOCKHOLM,STO,Sweden
75450,UPPSALA,STOCKHOLM,STO,Sweden
75452,UPPSALA,STOCKHOLM,STO,Sweden
75453,UPPSALA,STOCKHOLM,STO,Sweden
75454,UPPSALA,STOCKHOLM,STO,Sweden
75460,UPPSALA,STOCKHOLM,STO,Sweden
75471,UPPSALA,STOCKHOLM,STO,Sweden
75550,UPPSALA,STOCKHOLM,STO,Sweden
75578,VÄNGE,STOCKHOLM,STO,Sweden
75591,UPPSALA,STOCKHOLM,STO,Sweden
75592,UPPSALA,STOCKHOLM,STO,Sweden
75593,UPPSALA,STOCKHOLM,STO,Sweden
75594,UPPSALA,STOCKHOLM,STO,Sweden
75595,UPPSALA,STOCKHOLM,STO,Sweden
75596,UPPSALA,STOCKHOLM,STO,Sweden
75597,UPPSALA,STOCKHOLM,STO,Sweden
75598,UPPSALA,STOCKHOLM,STO,Sweden
75642,UPPSALA,STOCKHOLM,STO,Sweden
75643,UPPSALA,STOCKHOLM,STO,Sweden
75644,UPPSALA,STOCKHOLM,STO,Sweden
75645,UPPSALA,STOCKHOLM,STO,Sweden
75646,UPPSALA,STOCKHOLM,STO,Sweden
75647,UPPSALA,STOCKHOLM,STO,Sweden
75648,UPPSALA,STOCKHOLM,STO,Sweden
75649,UPPSALA,STOCKHOLM,STO,Sweden
75650,UPPSALA,STOCKHOLM,STO,Sweden
75651,UPPSALA,STOCKHOLM,STO,Sweden
75652,UPPSALA,STOCKHOLM,STO,Sweden
75653,UPPSALA,STOCKHOLM,STO,Sweden
75654,UPPSALA,STOCKHOLM,STO,Sweden
75655,UPPSALA,STOCKHOLM,STO,Sweden
75656,UPPSALA,STOCKHOLM,STO,Sweden
75657,UPPSALA,STOCKHOLM,STO,Sweden
75658,UPPSALA,STOCKHOLM,STO,Sweden
75659,UPPSALA,STOCKHOLM,STO,Sweden
75752,UPPSALA,STOCKHOLM,STO,Sweden
75753,UPPSALA,STOCKHOLM,STO,Sweden
75754,UPPSALA,STOCKHOLM,STO,Sweden
75755,UPPSALA,STOCKHOLM,STO,Sweden
75756,UPPSALA,STOCKHOLM,STO,Sweden
75757,UPPSALA,STOCKHOLM,STO,Sweden
75758,UPPSALA,STOCKHOLM,STO,Sweden
75759,UPPSALA,STOCKHOLM,STO,Sweden
76015,GRÄDDÖ,STOCKHOLM,STO,Sweden
76017,BLIDÖ,STOCKHOLM,STO,Sweden
76018,YXLAN,STOCKHOLM,STO,Sweden
76019,FURUSUND,STOCKHOLM,STO,Sweden
76021,VÄTÖ,STOCKHOLM,STO,Sweden
76049,HERRÄNG,STOCKHOLM,STO,Sweden
76111,BERGSHAMRA,STOCKHOLM,STO,Sweden
76112,BERGSHAMRA,STOCKHOLM,STO,Sweden
76113,RIALA,STOCKHOLM,STO,Sweden
76130,NORRTÄLJE,STOCKHOLM,STO,Sweden
76131,NORRTÄLJE,STOCKHOLM,STO,Sweden
76132,NORRTÄLJE,STOCKHOLM,STO,Sweden
76133,NORRTÄLJE,STOCKHOLM,STO,Sweden
76134,NORRTÄLJE,STOCKHOLM,STO,Sweden
76140,NORRTÄLJE,STOCKHOLM,STO,Sweden
76141,NORRTÄLJE,STOCKHOLM,STO,Sweden
76142,NORRTÄLJE,STOCKHOLM,STO,Sweden
76143,NORRTÄLJE,STOCKHOLM,STO,Sweden
76144,NORRTÄLJE,STOCKHOLM,STO,Sweden
76145,NORRTÄLJE,STOCKHOLM,STO,Sweden
76146,NORRTÄLJE,STOCKHOLM,STO,Sweden
76150,NORRTÄLJE,STOCKHOLM,STO,Sweden
76151,NORRTÄLJE,STOCKHOLM,STO,Sweden
76152,NORRTÄLJE,STOCKHOLM,STO,Sweden
76153,NORRTÄLJE,STOCKHOLM,STO,Sweden
76154,NORRTÄLJE,STOCKHOLM,STO,Sweden
76160,NORRTÄLJE,STOCKHOLM,STO,Sweden
76161,NORRTÄLJE,STOCKHOLM,STO,Sweden
76162,NORRTÄLJE,STOCKHOLM,STO,Sweden
76163,NORRTÄLJE,STOCKHOLM,STO,Sweden
76164,NORRTÄLJE,STOCKHOLM,STO,Sweden
76165,NORRTÄLJE,STOCKHOLM,STO,Sweden
76171,NORRTÄLJE,STOCKHOLM,STO,Sweden
76172,NORRTÄLJE,STOCKHOLM,STO,Sweden
76173,NORRTÄLJE,STOCKHOLM,STO,Sweden
76174,NORRTÄLJE,STOCKHOLM,STO,Sweden
76175,NORRTÄLJE,STOCKHOLM,STO,Sweden
76176,NORRTÄLJE,STOCKHOLM,STO,Sweden
76191,NORRTÄLJE,STOCKHOLM,STO,Sweden
76193,NORRTÄLJE,STOCKHOLM,STO,Sweden
76194,NORRTÄLJE,STOCKHOLM,STO,Sweden
76196,TJOCKÖ,STOCKHOLM,STO,Sweden
76197,NORRTÄLJE,STOCKHOLM,STO,Sweden
76198,NORRTÄLJE,STOCKHOLM,STO,Sweden
76231,RIMBO,STOCKHOLM,STO,Sweden
76241,RIMBO,STOCKHOLM,STO,Sweden
76251,RIMBO,STOCKHOLM,STO,Sweden
76261,RIMBO,STOCKHOLM,STO,Sweden
76271,RIMBO,STOCKHOLM,STO,Sweden
76291,RIMBO,STOCKHOLM,STO,Sweden
76292,RIMBO,STOCKHOLM,STO,Sweden
76293,RÖ,STOCKHOLM,STO,Sweden
76294,RIMBO,STOCKHOLM,STO,Sweden
76295,RIMBO,STOCKHOLM,STO,Sweden
76296,RÅNÄS,STOCKHOLM,STO,Sweden
76297,EDSBRO,STOCKHOLM,STO,Sweden
76298,EDSBRO,STOCKHOLM,STO,Sweden
76330,HALLSTAVIK,STOCKHOLM,STO,Sweden
76334,HALLSTAVIK,STOCKHOLM,STO,Sweden
76335,HALLSTAVIK,STOCKHOLM,STO,Sweden
76340,HALLSTAVIK,STOCKHOLM,STO,Sweden
76341,HALLSTAVIK,STOCKHOLM,STO,Sweden
76342,HALLSTAVIK,STOCKHOLM,STO,Sweden
76343,HALLSTAVIK,STOCKHOLM,STO,Sweden
76391,HALLSTAVIK,STOCKHOLM,STO,Sweden
76392,HALLSTAVIK,STOCKHOLM,STO,Sweden
76393,SKEBOBRUK,STOCKHOLM,STO,Sweden
76394,HALLSTAVIK,STOCKHOLM,STO,Sweden
76430,VÄDDÖ,STOCKHOLM,STO,Sweden
76431,VÄDDÖ,STOCKHOLM,STO,Sweden
76453,BJÖRKÖ,STOCKHOLM,STO,Sweden
76454,ARHOLMA,STOCKHOLM,STO,Sweden
76456,GRISSLEHAMN,STOCKHOLM,STO,Sweden
76457,GRISSLEHAMN,STOCKHOLM,STO,Sweden
76491,VÄDDÖ,STOCKHOLM,STO,Sweden
76492,VÄDDÖ,STOCKHOLM,STO,Sweden
76493,VÄDDÖ,STOCKHOLM,STO,Sweden
77010,FREDRIKSBERG,BORLÄNGE,BLE,Sweden
77012,SUNNANSJÖ,BORLÄNGE,BLE,Sweden
77013,GRANGÄRDE,BORLÄNGE,BLE,Sweden
77014,NYHAMMAR,BORLÄNGE,BLE,Sweden
77130,LUDVIKA,BORLÄNGE,BLE,Sweden
77131,LUDVIKA,BORLÄNGE,BLE,Sweden
77132,LUDVIKA,BORLÄNGE,BLE,Sweden
77133,LUDVIKA,BORLÄNGE,BLE,Sweden
77134,LUDVIKA,BORLÄNGE,BLE,Sweden
77135,LUDVIKA,BORLÄNGE,BLE,Sweden
77136,LUDVIKA,BORLÄNGE,BLE,Sweden
77140,LUDVIKA,BORLÄNGE,BLE,Sweden
77141,LUDVIKA,BORLÄNGE,BLE,Sweden
77142,LUDVIKA,BORLÄNGE,BLE,Sweden
77143,LUDVIKA,BORLÄNGE,BLE,Sweden
77150,LUDVIKA,BORLÄNGE,BLE,Sweden
77151,LUDVIKA,BORLÄNGE,BLE,Sweden
77152,LUDVIKA,BORLÄNGE,BLE,Sweden
77153,LUDVIKA,BORLÄNGE,BLE,Sweden
77154,LUDVIKA,BORLÄNGE,BLE,Sweden
77155,LUDVIKA,BORLÄNGE,BLE,Sweden
77160,LUDVIKA,BORLÄNGE,BLE,Sweden
77165,LUDVIKA,BORLÄNGE,BLE,Sweden
77190,LUDVIKA,BORLÄNGE,BLE,Sweden
77192,LUDVIKA,BORLÄNGE,BLE,Sweden
77194,LUDVIKA,BORLÄNGE,BLE,Sweden
77230,GRÄNGESBERG,BORLÄNGE,BLE,Sweden
77231,GRÄNGESBERG,BORLÄNGE,BLE,Sweden
77232,GRÄNGESBERG,BORLÄNGE,BLE,Sweden
77240,GRÄNGESBERG,BORLÄNGE,BLE,Sweden
77250,GRÄNGESBERG,BORLÄNGE,BLE,Sweden
77270,SAXDALEN,BORLÄNGE,BLE,Sweden
77290,GRÄNGESBERG,BORLÄNGE,BLE,Sweden
77294,GRÄNGESBERG,BORLÄNGE,BLE,Sweden
77430,AVESTA,BORLÄNGE,BLE,Sweden
77431,AVESTA,BORLÄNGE,BLE,Sweden
77432,AVESTA,BORLÄNGE,BLE,Sweden
77433,AVESTA,BORLÄNGE,BLE,Sweden
77434,AVESTA,BORLÄNGE,BLE,Sweden
77435,AVESTA,BORLÄNGE,BLE,Sweden
77440,AVESTA,BORLÄNGE,BLE,Sweden
77441,AVESTA,BORLÄNGE,BLE,Sweden
77460,AVESTA,BORLÄNGE,BLE,Sweden
77461,AVESTA,BORLÄNGE,BLE,Sweden
77462,AVESTA,BORLÄNGE,BLE,Sweden
77463,AVESTA,BORLÄNGE,BLE,Sweden
77467,HORNDAL,BORLÄNGE,BLE,Sweden
77468,HORNDAL,BORLÄNGE,BLE,Sweden
77491,AVESTA,BORLÄNGE,BLE,Sweden
77492,AVESTA,BORLÄNGE,BLE,Sweden
77493,AVESTA,BORLÄNGE,BLE,Sweden
77497,FORS,BORLÄNGE,BLE,Sweden
77498,HORNDAL,BORLÄNGE,BLE,Sweden
77499,BY KYRKBY,BORLÄNGE,BLE,Sweden
77550,KRYLBO,BORLÄNGE,BLE,Sweden
77551,KRYLBO,BORLÄNGE,BLE,Sweden
77553,KRYLBO,BORLÄNGE,BLE,Sweden
77554,KRYLBO,BORLÄNGE,BLE,Sweden
77570,KRYLBO,BORLÄNGE,BLE,Sweden
77571,KRYLBO,BORLÄNGE,BLE,Sweden
77595,FOLKÄRNA,BORLÄNGE,BLE,Sweden
77596,KRYLBO,BORLÄNGE,BLE,Sweden
77630,HEDEMORA,BORLÄNGE,BLE,Sweden
77631,HEDEMORA,BORLÄNGE,BLE,Sweden
77632,HEDEMORA,BORLÄNGE,BLE,Sweden
77633,HEDEMORA,BORLÄNGE,BLE,Sweden
77634,HEDEMORA,BORLÄNGE,BLE,Sweden
77635,HEDEMORA,BORLÄNGE,BLE,Sweden
77636,HEDEMORA,BORLÄNGE,BLE,Sweden
77670,VIKMANSHYTTAN,BORLÄNGE,BLE,Sweden
77671,LÅNGSHYTTAN,BORLÄNGE,BLE,Sweden
77672,LÅNGSHYTTAN,BORLÄNGE,BLE,Sweden
77673,LÅNGSHYTTAN,BORLÄNGE,BLE,Sweden
77674,STJÄRNSUND,BORLÄNGE,BLE,Sweden
77690,HEDEMORA,BORLÄNGE,BLE,Sweden
77691,HEDEMORA,BORLÄNGE,BLE,Sweden
77692,HEDEMORA,BORLÄNGE,BLE,Sweden
77693,HEDEMORA,BORLÄNGE,BLE,Sweden
77695,VIKMANSHYTTAN,BORLÄNGE,BLE,Sweden
77696,DALA-HUSBY,BORLÄNGE,BLE,Sweden
77697,DALA-HUSBY,BORLÄNGE,BLE,Sweden
77698,GARPENBERG,BORLÄNGE,BLE,Sweden
77730,SMEDJEBACKEN,BORLÄNGE,BLE,Sweden
77731,SMEDJEBACKEN,BORLÄNGE,BLE,Sweden
77732,SMEDJEBACKEN,BORLÄNGE,BLE,Sweden
77733,SMEDJEBACKEN,BORLÄNGE,BLE,Sweden
77734,SMEDJEBACKEN,BORLÄNGE,BLE,Sweden
77750,SMEDJEBACKEN,BORLÄNGE,BLE,Sweden
77751,SMEDJEBACKEN,BORLÄNGE,BLE,Sweden
77760,SÖDERBÄRKE,BORLÄNGE,BLE,Sweden
77790,SMEDJEBACKEN,BORLÄNGE,BLE,Sweden
77791,SMEDJEBACKEN,BORLÄNGE,BLE,Sweden
77793,SÖDERBÄRKE,BORLÄNGE,BLE,Sweden
77794,SÖDERBÄRKE,BORLÄNGE,BLE,Sweden
78061,ÖJE,BORLÄNGE,BLE,Sweden
78064,LIMA,BORLÄNGE,BLE,Sweden
78066,RÖRBÄCKSNÄS,BORLÄNGE,BLE,Sweden
78067,SÄLEN,BORLÄNGE,BLE,Sweden
78068,TRANSTRAND,BORLÄNGE,BLE,Sweden
78069,SÖRSJÖN,BORLÄNGE,BLE,Sweden
78160,GUSTAFS,BORLÄNGE,BLE,Sweden
78161,GUSTAFS,BORLÄNGE,BLE,Sweden
78162,GUSTAFS,BORLÄNGE,BLE,Sweden
78168,BORLÄNGE,BORLÄNGE,BLE,Sweden
78169,BORLÄNGE,BORLÄNGE,BLE,Sweden
78170,BORLÄNGE,BORLÄNGE,BLE,Sweden
78171,BORLÄNGE,BORLÄNGE,BLE,Sweden
78172,BORLÄNGE,BORLÄNGE,BLE,Sweden
78173,BORLÄNGE,BORLÄNGE,BLE,Sweden
78174,BORLÄNGE,BORLÄNGE,BLE,Sweden
78190,BORLÄNGE,BORLÄNGE,BLE,Sweden
78191,BORLÄNGE,BORLÄNGE,BLE,Sweden
78192,BORLÄNGE,BORLÄNGE,BLE,Sweden
78193,BORLÄNGE,BORLÄNGE,BLE,Sweden
78194,BORLÄNGE,BORLÄNGE,BLE,Sweden
78195,BORLÄNGE,BORLÄNGE,BLE,Sweden
78196,BORLÄNGE,BORLÄNGE,BLE,Sweden
78197,BORLÄNGE,BORLÄNGE,BLE,Sweden
78198,BORLÄNGE,BORLÄNGE,BLE,Sweden
78199,IDKERBERGET,BORLÄNGE,BLE,Sweden
78230,MALUNG,BORLÄNGE,BLE,Sweden
78231,MALUNG,BORLÄNGE,BLE,Sweden
78233,MALUNG,BORLÄNGE,BLE,Sweden
78234,MALUNG,BORLÄNGE,BLE,Sweden
78235,MALUNG,BORLÄNGE,BLE,Sweden
78275,MALUNGSFORS,BORLÄNGE,BLE,Sweden
78290,MALUNG,BORLÄNGE,BLE,Sweden
78291,MALUNG,BORLÄNGE,BLE,Sweden
78330,SÄTER,BORLÄNGE,BLE,Sweden
78331,SÄTER,BORLÄNGE,BLE,Sweden
78332,SÄTER,BORLÄNGE,BLE,Sweden
78334,SÄTER,BORLÄNGE,BLE,Sweden
78335,SÄTER,BORLÄNGE,BLE,Sweden
78390,SÄTER,BORLÄNGE,BLE,Sweden
78391,SÄTER,BORLÄNGE,BLE,Sweden
78392,STORA SKEDVI,BORLÄNGE,BLE,Sweden
78393,STORA SKEDVI,BORLÄNGE,BLE,Sweden
78430,BORLÄNGE,BORLÄNGE,BLE,Sweden
78431,BORLÄNGE,BORLÄNGE,BLE,Sweden
78432,BORLÄNGE,BORLÄNGE,BLE,Sweden
78433,BORLÄNGE,BORLÄNGE,BLE,Sweden
78434,BORLÄNGE,BORLÄNGE,BLE,Sweden
78435,BORLÄNGE,BORLÄNGE,BLE,Sweden
78436,BORLÄNGE,BORLÄNGE,BLE,Sweden
78437,BORLÄNGE,BORLÄNGE,BLE,Sweden
78439,BORLÄNGE,BORLÄNGE,BLE,Sweden
78440,BORLÄNGE,BORLÄNGE,BLE,Sweden
78441,BORLÄNGE,BORLÄNGE,BLE,Sweden
78442,BORLÄNGE,BORLÄNGE,BLE,Sweden
78443,BORLÄNGE,BORLÄNGE,BLE,Sweden
78444,BORLÄNGE,BORLÄNGE,BLE,Sweden
78445,BORLÄNGE,BORLÄNGE,BLE,Sweden
78450,BORLÄNGE,BORLÄNGE,BLE,Sweden
